(B-R)_corr;G_abs
2.3292969970436097;8.705287348915935
2.3313599989032747;10.56501727020222
2.331778004386902;9.552842275376925
2.332410004482269;10.712399191930842
2.334767992752075;9.37848602056389
2.353698014400482;9.626663278316101
2.35530699461174;9.85982190995233
2.359604000715256;9.439580782312744
2.361856000619888;9.572743524713417
2.3634719958992005;9.453093369336461
2.3661189879837035;9.561623524217852
2.3680419935150145;11.932097333453084
2.376528981021881;8.930421029762009
2.378520002527237;9.444576280305352
2.3805640097751617;9.319041603832172
2.3868899906539918;9.79045298522275
2.3898960086307524;9.690788454488464
2.3906420090122222;9.550637401014054
2.3984050096321106;9.901957458434358
2.4007839802589417;11.557008288457677
2.4019740056266783;11.46161746395429
2.4034419933242797;9.676832724875613
2.40649999294281;9.963038906433258
2.4132839996185305;9.5625374286562
2.417721990797043;9.686961922486343
2.4235839808311463;9.373639668178347
2.4251600126838686;9.61124761898684
2.429648007724762;11.344130450079165
2.4300139829292298;9.60442626542919
2.4317549796867373;10.10276159495767
2.4400460101566313;10.15541648580674
2.440094994754791;10.199701609990068
2.440592988269806;9.173584794338803
2.442718992132187;9.81466333172954
2.442822000524521;9.904468456195797
2.4499300205039978;9.629994588547527
2.450148018310547;9.30320165777185
2.4514160086784362;10.124555473290723
2.4529580102996826;9.775337829452571
2.456661995803833;9.925092321345403
2.4601029866962434;9.756781294893646
2.460787000286102;9.937018736015183
2.4610410082969665;10.350122757027105
2.463865987220764;10.473003436282015
2.469172985790253;9.551490114014843
2.4694870134468077;11.054823833524761
2.470356012922287;10.965052246831027
2.471579010251999;10.027320620882417
2.473312970817566;9.47560598788019
2.477288011396408;9.913089758010138
2.4777750086307524;10.028821571629043
2.4808450259399413;9.991884928680987
2.485909992656708;10.431801432889479
2.486063015449524;9.790150704443063
2.488915020980835;10.551488785255604
2.4900270092983248;10.194194059175159
2.491633990081787;10.327008273583289
2.492211004005432;10.526975835288761
2.4939319913692475;10.21580958783178
2.4950319974250794;10.0571050677479
2.4968420018119812;10.776430883162751
2.497782986553192;10.143371549398312
2.498579997854233;10.817161481035853
2.4990659863147737;10.332941150746333
2.5000000106334688;10.375917830700594
2.5008979858379363;10.22839139046564
2.5053779851703646;10.708953897126115
2.510909001716614;10.787130569080063
2.5127750146389007;9.99832144151689
2.51912402822876;9.787066189061976
2.522178001192093;10.038679064164777
2.5222090117301943;10.028025022376122
2.5234389775886537;10.318455725109862
2.524484003528595;10.285633264652608
2.524791028896332;9.507199962522495
2.525057987602234;9.646320868192579
2.528495002336502;9.51757465227746
2.5294950035762787;10.140536325190624
2.5303450091552735;10.65549928732953
2.5325439989509584;10.89357770063306
2.5331529974250793;9.494402939929437
2.5359140010490417;10.061544456322999
2.5362030089645384;9.753321345239824
2.537986005340576;9.593800974553695
2.5420260131130217;9.997226519862254
2.5423110102996826;10.131995064022416
2.5437439950885774;10.745262335447016
2.5469700061035154;10.559399148599205
2.54704798922348;10.361997883757958
2.550573011444092;10.723655953975278
2.5559339839782713;9.631357103027696
2.555994981689453;10.231111666193996
2.5647319853134154;10.363506422268712
2.568011987030029;10.118088822561685
